fdb_molecules_id,fdb_entities_id
33931,226
875,226
638011,226
31260,226
7127,226
10393,226
5281607,226
5363388,226
247,226
8184,226
7288,226
878,226
11509,226
31253,226
4788,226
5366074,226
1110,226
8468,226
7165,226
7708,226
7858,226
17100,226
5284503,226
8193,226
6532,226
61020,226
454,226
7284,226
5280343,226
5315892,226
441484,226
8130,226
6072,226
89594,226
6549,226
8452,226
11552,226
5280863,226
784,226
10430,226
6986,226
753,226
8768,226
338,226
7847,226
107,226
998,226
5281708,226
323,226
8051,226
441005,226
5367719,226
72,226
12097,226
660,226
8180,226
798,226
439341,226
11527,226
5280511,226
8205,226
6584,226
5318042,226
13357,226
240,226
5280443,226
2345,226
439263,226
643731,226
6050,226
6561,226
638278,226
61503,226
26447,226
5280804,226
643779,226
7150,226
180,226
6184,226
8500,226
11128,226
527,226
445070,226
126,226
4133,226
12232,226
10448,226
1549026,226
107971,226
650,226
439533,226
5280445,226
768,226
8723,226
637775,226
335,226
8857,226
6251,226
853433,226
3893,226
61040,226
1183,226
7654,226
1130,226
1889,226
6054,226
5324489,226
439246,226
79803,226
612,226
5284639,226
444539,226
9862,226
15394,226
2879,226
638014,226
264,226
802,226
18635,226
637542,226
999,226
5365811,226
637566,226
6569,226
7711,226
644104,226
6506,226
5281804,226
264,304
61304,304
10430,304
90246,304
46779070,304
8094,304
88454,304
3776,304
17129,304
102611,304
8093,304
7797,304
12587,304
61024,304
5364532,304
379,304
5280511,308
244,308
13144,308
5318042,308
240,308
5280443,308
637511,308
72276,308
643941,308
5280598,308
2345,308
439263,308
6050,308
6561,308
33931,308
638278,308
22311,308
638011,308
72277,308
31244,308
10393,308
31260,308
61503,308
26447,308
5363388,308
643779,308
247,308
5281515,308
65084,308
7150,308
180,308
7288,308
6184,308
11509,308
878,308
15406,308
11128,308
6202,308
527,308
445070,308
7461,308
126,308
10448,308
4788,308
1110,308
1549026,308
107971,308
7858,308
650,308
439533,308
5280445,308
17100,308
768,308
8723,308
637775,308
5284503,308
8857,308
6251,308
61020,308
853433,308
454,308
7284,308
5280343,308
5315892,308
10353,308
441484,308
1183,308
11463,308
7654,308
1130,308
8130,308
1889,308
11747,308
6072,308
89594,308
6054,308
8452,308
11552,308
5280863,308
439246,308
11142,308
79803,308
784,308
6986,308
8094,308
5284639,308
8768,308
338,308
444539,308
7847,308
107,308
998,308
5281708,308
323,308
18827,308
9862,308
15394,308
264,308
65064,308
111037,308
107905,308
802,308
18635,308
637542,308
441005,308
999,308
5365811,308
5367719,308
6448,308
637566,308
72,308
92794,308
8815,308
8369,308
6569,308
644104,308
9064,308
7460,308
798,308
439341,308
61130,336
403919,336
244,336
13144,336
6616,336
3473,336
637511,336
7462,336
637563,336
72276,336
643941,336
5280598,336
159055,336
33931,336
7362,336
638011,336
7127,336
10393,336
31260,336
5363388,336
247,336
86609,336
6508206,336
6654,336
7288,336
878,336
11509,336
15406,336
64685,336
7461,336
4276,336
31253,336
379,336
326,336
4788,336
1110,336
8063,336
5144,336
14529,336
7858,336
17100,336
62367,336
6552009,336
8842,336
5284503,336
565690,336
61020,336
11230,336
454,336
442501,336
8748,336
7284,336
5280343,336
5315892,336
441484,336
8130,336
6072,336
89594,336
1549025,336
98497,336
26049,336
6549,336
8452,336
17868,336
11552,336
5280863,336
11142,336
784,336
6986,336
8768,336
338,336
7847,336
107,336
998,336
5281708,336
323,336
643820,336
441005,336
5367719,336
72,336
7460,336
798,336
11744854,336
439341,336
5280511,336
6428986,336
5318042,336
240,336
5280443,336
442009,336
11005,336
2345,336
439263,336
6050,336
6561,336
638278,336
67179,336
22311,336
8294,336
61503,336
26447,336
6989,336
643779,336
5281515,336
7150,336
180,336
6184,336
8500,336
226486,336
11128,336
6202,336
527,336
445070,336
126,336
10448,336
9017,336
1549026,336
10248,336
107971,336
650,336
439533,336
5281516,336
5280445,336
768,336
8723,336
637775,336
8857,336
7136,336
14896,336
6251,336
2758,336
853433,336
10364,336
1183,336
11463,336
7654,336
1130,336
1889,336
440917,336
6054,336
61362,336
7463,336
442355,336
325,336
439246,336
79803,336
8094,336
5284639,336
444539,336
9862,336
15394,336
521332,336
264,336
802,336
111037,336
18635,336
637542,336
999,336
5365811,336
6448,336
637566,336
8815,336
6569,336
3314,336
1549045,336
10282,336
644104,336
18818,336
9064,336
517827,336
403919,369
244,369
13144,369
6616,369
637511,369
7462,369
643941,369
5280598,369
33166,369
33931,369
61096,369
638011,369
10393,369
31260,369
5363388,369
247,369
5320250,369
7288,369
878,369
11509,369
7461,369
4276,369
31253,369
4788,369
1110,369
8468,369
5317319,369
14529,369
7858,369
12401,369
17100,369
5284503,369
4114,369
61020,369
454,369
7284,369
5280343,369
5315892,369
441484,369
8130,369
6072,369
89594,369
445154,369
8452,369
17868,369
11552,369
5280863,369
11142,369
784,369
6986,369
994,369
8768,369
338,369
7847,369
107,369
998,369
5281708,369
323,369
441005,369
5367719,369
72,369
7460,369
798,369
439341,369
5280511,369
5318042,369
240,369
5280443,369
11635,369
2345,369
439263,369
6050,369
6561,369
638278,369
22311,369
61503,369
26447,369
520098,369
5280804,369
643779,369
61030,369
7150,369
180,369
6184,369
11128,369
6202,369
527,369
445070,369
126,369
10448,369
957,369
1549026,369
107971,369
650,369
439533,369
5280445,369
768,369
8723,369
637775,369
8857,369
5281553,369
679,369
14896,369
6251,369
853433,369
876,369
1183,369
11463,369
7654,369
1130,369
1889,369
6054,369
106441,369
7463,369
439246,369
79803,369
8094,369
5284639,369
444539,369
9862,369
15394,369
264,369
802,369
18635,369
637542,369
999,369
5365811,369
637566,369
5281654,369
6569,369
644104,369
18818,369
3314,399
7284,399
264,399
8438,399
10430,399
22311,399
2758,399
82227,399
439250,399
6736,399
7460,399
12180,399
2879,399
7991,399
11552,399
31253,399
6561,399
8892,399
12366,25
31289,25
8314,25
6584,25
8103,25
996,25
1032,25
11005,25
12230,25
31276,25
8174,25
6561,25
62465,25
8158,25
7342,25
7362,25
61137,25
31260,25
14296,25
61386,25
1146,25
342,25
24020,25
14228,25
6202,25
7501,25
527,25
7799,25
26334,25
445070,25
6590,25
379,25
957,25
8908,25
985,25
31242,25
7749,25
519786,25
5366074,25
8468,25
7165,25
445639,25
650,25
8655,25
460,25
22201,25
335,25
8193,25
7976,25
16617,25
73750,25
3893,25
8365,25
7765,25
19310,25
12613,25
31283,25
7351,25
1183,25
12327,25
8122,25
7654,25
1130,25
26331,25
11747,25
26808,25
6054,25
31265,25
31249,25
61015,25
62092,25
5284421,25
5282108,25
7728,25
8038,25
7361,25
7938,25
569214,25
612,25
10430,25
8094,25
6560,25
284,25
16255,25
7710,25
8892,25
61586,25
31252,25
7800,25
7797,25
10823,25
62445,25
638014,25
12293,25
7945,25
637566,25
25915,25
31251,25
7344,25
3314,25
7937,25
7711,25
11508,25
644104,25
8180,25
5281,25
7762,25
10882,25
12366,27
31289,27
8314,27
6584,27
8103,27
996,27
1032,27
11005,27
12230,27
31276,27
8174,27
6561,27
62465,27
8158,27
7342,27
7362,27
61137,27
31260,27
14296,27
61386,27
1146,27
342,27
24020,27
14228,27
7501,27
527,27
7799,27
26334,27
445070,27
6590,27
379,27
957,27
8908,27
985,27
31242,27
7749,27
519786,27
5366074,27
8468,27
7165,27
445639,27
650,27
8655,27
460,27
22201,27
335,27
8193,27
7976,27
16617,27
73750,27
3893,27
8365,27
7765,27
19310,27
12613,27
31283,27
7351,27
1183,27
12327,27
8122,27
7654,27
26331,27
11747,27
26808,27
6054,27
31265,27
31249,27
61015,27
62092,27
5284421,27
5282108,27
7728,27
8038,27
7361,27
7938,27
569214,27
612,27
10430,27
8094,27
6560,27
284,27
16255,27
7710,27
8892,27
61586,27
31252,27
7800,27
7797,27
10823,27
62445,27
638014,27
12293,27
7945,27
637566,27
25915,27
31251,27
7344,27
3314,27
7937,27
7711,27
11508,27
8180,27
5281,27
7762,27
10882,27
12366,28
31289,28
8314,28
6584,28
8103,28
996,28
1032,28
11005,28
12230,28
31276,28
8174,28
6561,28
62465,28
8158,28
7342,28
7362,28
61137,28
7047,28
31260,28
14296,28
61386,28
1146,28
342,28
24020,28
14228,28
7501,28
527,28
7799,28
26334,28
445070,28
6590,28
379,28
520108,28
957,28
8908,28
985,28
31242,28
7749,28
519786,28
5366074,28
8468,28
7165,28
445639,28
650,28
8655,28
460,28
22201,28
7059,28
335,28
8193,28
7976,28
16617,28
73750,28
3893,28
8365,28
7765,28
19310,28
12613,28
31283,28
7351,28
1183,28
12327,28
8122,28
7654,28
26331,28
11747,28
26808,28
6054,28
31265,28
31249,28
61015,28
62092,28
5284421,28
5282108,28
7728,28
8038,28
7361,28
7938,28
569214,28
612,28
10430,28
8094,28
6560,28
284,28
16255,28
1136,28
7710,28
8892,28
798,28
61586,28
31252,28
7800,28
7797,28
10823,28
62445,28
638014,28
12293,28
7945,28
637566,28
25915,28
31251,28
7344,28
31268,28
1049,28
3314,28
7937,28
7711,28
11508,28
8180,28
5281,28
7762,28
10882,28
17739,30
12366,30
31289,30
8314,30
6584,30
8103,30
996,30
1032,30
11005,30
8785,30
12230,30
31276,30
8174,30
6561,30
62465,30
8158,30
7342,30
7362,30
61137,30
31260,30
10883,30
14296,30
61663,30
61386,30
1146,30
342,30
24020,30
14228,30
7501,30
527,30
7799,30
26334,30
445070,30
13187,30
10448,30
6590,30
379,30
957,30
8908,30
985,30
7997,30
31242,30
7749,30
519786,30
5366074,30
8468,30
7165,30
61185,30
445639,30
7222,30
650,30
12580,30
8655,30
460,30
22201,30
14514,30
335,30
14079,30
8193,30
7976,30
85519,30
61384,30
16617,30
73750,30
3893,30
8365,30
7267,30
8159,30
7765,30
19310,30
12613,30
31283,30
7351,30
1183,30
12327,30
8122,30
7654,30
26331,30
61592,30
11335,30
11747,30
26808,30
6054,30
31265,30
31249,30
61015,30
62092,30
5284421,30
5282108,30
7728,30
8038,30
7361,30
7938,30
7803,30
569214,30
612,30
10430,30
8094,30
6560,30
284,30
16255,30
61664,30
7761,30
7710,30
8892,30
12209,30
61586,30
31252,30
7800,30
8051,30
7797,30
10823,30
62445,30
638014,30
18635,30
24197,30
12293,30
7945,30
637566,30
25915,30
31251,30
7344,30
7775,30
3314,30
7937,30
7711,30
11508,30
1031,30
8180,30
5281,30
12367,30
7762,30
10882,30
520296,61
6140,61
612,61
402,61
8094,61
1060,61
284,61
6202,61
644104,61
18827,61
994,61
1130,61
5281,61
7895,61
6274,61
1068,61
14896,89
7921,89
1060,89
31289,89
18698,89
527,89
8051,89
13187,89
31253,89
61204,89
1032,89
11622,89
1130,89
702,89
92043681,89
61303,89
8163,89
13204,89
612,89
8025,89
284,89
644104,89
118855872,89
6654,89
12777,89
7895,89
7802,89
1068,89
998,94
7921,94
1060,94
6202,94
6584,94
12232,94
8093,94
13187,94
379,94
1032,94
7997,94
1130,94
19602,94
5283324,94
6561,94
8063,94
11747,94
650,94
8163,94
13204,94
12097,94
2969,94
612,94
62484,94
8094,94
247,94
284,94
644104,94
7895,94
7150,94
1068,94
878,151
6184,151
31289,151
5362720,151
18827,151
5352876,151
3893,151
12232,151
454,151
8051,151
8186,151
6590,151
8007,151
379,151
5283329,151
996,151
141850,151
876,151
957,151
11005,151
19602,151
643731,151
5283356,151
5319754,151
5281168,151
5283324,151
12020,151
637564,151
7362,151
31260,151
31268,151
61346,151
12587,151
5283349,151
11449,151
10430,151
8094,151
284,151
7895,151
1146,151
246728,151
5363229,151
5962,151
1123,151
11527,151
1068,151
8892,151
12209,227
6276,227
8908,227
6560,227
284,227
1031,227
527,227
22873,227
24838,227
16846,227
7165,227
8063,227
7193,227
5280511,303
244,303
13144,303
5318042,303
24261,303
5281404,303
240,303
5280443,303
637511,303
643941,303
5280598,303
2345,303
439263,303
6050,303
6561,303
33931,303
638278,303
875,303
638011,303
10393,303
31260,303
61503,303
26447,303
5363388,303
643779,303
247,303
7150,303
180,303
7288,303
6184,303
11509,303
878,303
11128,303
6202,303
527,303
445070,303
126,303
10448,303
6440397,303
4788,303
1110,303
8468,303
1549026,303
107971,303
445639,303
7858,303
650,303
439533,303
5280445,303
768,303
8723,303
637775,303
5284503,303
8857,303
14079,303
6251,303
61020,303
853433,303
454,303
7284,303
5280343,303
5315892,303
1183,303
441484,303
7654,303
1130,303
8130,303
1889,303
6072,303
89594,303
6054,303
5284421,303
8452,303
11552,303
5280863,303
439246,303
7410,303
79803,303
612,303
784,303
6986,303
8094,303
284,303
5284639,303
61209,303
8768,303
338,303
444539,303
222656,303
7847,303
107,303
998,303
5281708,303
323,303
9862,303
15394,303
7559,303
802,303
18635,303
637542,303
441005,303
999,303
5365811,303
5367719,303
637566,303
72,303
12097,303
8369,303
6569,303
644104,303
798,303
439341,303
31289,388
23662384,388
244,388
13144,388
8103,388
637511,388
643941,388
5280598,388
527435,388
33931,388
7362,388
638011,388
10393,388
31260,388
5363388,388
5862,388
247,388
7288,388
878,388
11509,388
6436486,388
6436017,388
4788,388
1110,388
447466,388
7858,388
5284503,388
18554,388
61020,388
5280435,388
454,388
7284,388
5315892,388
441484,388
8130,388
19602,388
6072,388
89594,388
8452,388
11552,388
5280863,388
784,388
6986,388
753,388
8768,388
338,388
5364752,388
8438,388
8892,388
7847,388
107,388
998,388
5281708,388
323,388
441005,388
5367719,388
72,388
12097,388
798,388
439341,388
5280511,388
5318042,388
24261,388
240,388
5280443,388
1032,388
2345,388
439263,388
6050,388
6561,388
638278,388
5462988,388
61503,388
26447,388
643779,388
7150,388
180,388
6184,388
11128,388
6202,388
527,388
7799,388
445070,388
5352876,388
1103,388
126,388
10448,388
1549026,388
107971,388
5283321,388
650,388
439533,388
5280445,388
768,388
12997,388
8723,388
637775,388
8857,388
6251,388
643139,388
853433,388
1183,388
7654,388
1130,388
12020,388
1889,388
1140,388
6054,388
25310,388
439246,388
79803,388
8094,388
284,388
5284639,388
8028,388
444539,388
92649,388
9862,388
15394,388
7797,388
802,388
18635,388
637542,388
999,388
5365811,388
637564,388
637566,388
5283349,388
6569,388
3314,388
644104,388
90716,388
244,186
13144,186
637511,186
72276,186
643941,186
5281167,186
5280598,186
33931,186
638011,186
72277,186
7720,186
10393,186
31260,186
5363388,186
247,186
65084,186
6654,186
7288,186
878,186
11509,186
85522,186
7501,186
31253,186
379,186
7749,186
4788,186
1110,186
8063,186
7858,186
5284503,186
10885,186
61020,186
454,186
7284,186
5280343,186
5315892,186
441484,186
8130,186
429065,186
6072,186
89594,186
8452,186
11902,186
11552,186
5280863,186
784,186
6986,186
6560,186
8768,186
338,186
1616260,186
222656,186
7847,186
107,186
998,186
5281708,186
323,186
441005,186
5283356,186
12180,186
5367719,186
72,186
12097,186
5362622,186
798,186
7762,186
5367412,186
439341,186
5280511,186
6584,186
5318042,186
240,186
5280443,186
2345,186
439263,186
5364919,186
6050,186
6561,186
638278,186
7824,186
7342,186
61503,186
26447,186
5280804,186
643779,186
7150,186
180,186
6184,186
11128,186
6202,186
527,186
445070,186
11124,186
5283345,186
4133,186
126,186
10448,186
957,186
78199,186
5282708,186
1549026,186
107971,186
12206,186
650,186
439533,186
5280445,186
7770,186
768,186
8723,186
8129,186
637775,186
8857,186
14896,186
6251,186
853433,186
61325,186
1183,186
7654,186
1130,186
61592,186
12020,186
1889,186
6054,186
31265,186
311,186
439246,186
79803,186
8094,186
5284639,186
444539,186
9862,186
15394,186
65064,186
107905,186
5366264,186
802,186
18635,186
637542,186
999,186
5365811,186
637564,186
637566,186
11039,186
6569,186
644104,186
9064,186
8091,186
61130,339
5372954,339
403919,339
244,339
13144,339
11514,339
6616,339
3473,339
61125,339
637511,339
7462,339
637563,339
643941,339
5280598,339
159055,339
61290,339
33931,339
6432404,339
7826,339
638011,339
8163,339
7127,339
10393,339
31260,339
11746218,339
5363388,339
6321405,339
247,339
5320250,339
86609,339
6508206,339
6654,339
7288,339
667450,339
878,339
11509,339
15406,339
64685,339
7461,339
4276,339
31253,339
5284507,339
439250,339
4788,339
1110,339
5317319,339
6370843,339
5144,339
14529,339
7858,339
12401,339
17100,339
62367,339
8842,339
5284503,339
11368078,339
61020,339
15094,339
11230,339
330573,339
454,339
442501,339
8748,339
7284,339
5280343,339
5322111,339
5315892,339
441484,339
12398,339
8130,339
24473,339
62385,339
6072,339
89594,339
1549025,339
26049,339
6549,339
8452,339
17868,339
11552,339
5280863,339
7410,339
11142,339
784,339
10430,339
102667,339
6986,339
8768,339
338,339
8438,339
8892,339
7847,339
107,339
998,339
11160,339
5281708,339
323,339
7888,339
7559,339
92116,339
441005,339
5367719,339
72,339
92138,339
16441,339
12391,339
10582,339
7460,339
798,339
11744854,339
439341,339
5280511,339
522266,339
101716,339
5318042,339
24261,339
80790,339
240,339
5280443,339
442009,339
12072,339
107152,339
8141,339
6428458,339
2345,339
439263,339
6050,339
6561,339
638278,339
27208,339
7824,339
22311,339
92780,339
8294,339
61503,339
86597,339
26447,339
5280804,339
6918391,339
6989,339
643779,339
5281515,339
7150,339
180,339
6184,339
8500,339
11128,339
6202,339
527,339
445070,339
100031,339
126,339
10448,339
9017,339
442482,339
89316,339
521185,339
1549026,339
107971,339
650,339
439533,339
7341,339
5281516,339
5280445,339
768,339
8723,339
637775,339
8857,339
6987,339
7136,339
5281553,339
14896,339
6251,339
2758,339
7439,339
853433,339
638024,339
10364,339
1183,339
11463,339
7654,339
1130,339
8082,339
1889,339
7794,339
521253,339
440917,339
6054,339
94164,339
61362,339
7463,339
442355,339
439246,339
93081,339
79803,339
8094,339
313,339
5284639,339
519361,339
65575,339
444539,339
5356544,339
9862,339
15394,339
802,339
111037,339
18635,339
637542,339
170833,339
999,339
5365811,339
637566,339
12388,339
8815,339
31268,339
92139,339
7775,339
6569,339
3314,339
644104,339
18818,339
9064,339
8091,339
17000,221
5372954,221
12366,221
31289,221
244,221
13144,221
996,221
637511,221
72276,221
643941,221
8174,221
5280598,221
2733294,221
33931,221
440936,221
638011,221
72277,221
10393,221
31260,221
5363388,221
247,221
5318599,221
6654,221
65084,221
12777,221
7288,221
878,221
11509,221
7501,221
4788,221
1110,221
8468,221
14529,221
7858,221
7194,221
7704,221
8842,221
31234,221
5284503,221
61020,221
454,221
442501,221
7284,221
5280343,221
5315892,221
441484,221
8130,221
19602,221
6072,221
89594,221
445154,221
26049,221
6549,221
8452,221
11552,221
5280863,221
784,221
102667,221
6986,221
16821,221
8768,221
338,221
1616260,221
7847,221
107,221
5281670,221
998,221
11160,221
323,221
5281708,221
7095,221
643820,221
441005,221
5283356,221
5367719,221
72,221
16441,221
31291,221
86753,221
10582,221
798,221
439341,221
5280511,221
8314,221
5318042,221
7991,221
13357,221
240,221
5280443,221
2345,221
439263,221
5364919,221
5281168,221
6050,221
6561,221
638278,221
22311,221
61503,221
12810,221
26447,221
5280804,221
6989,221
643779,221
5281515,221
8139,221
7150,221
180,221
24020,221
637920,221
6184,221
11128,221
6202,221
527,221
445070,221
126,221
5283345,221
4133,221
5367706,221
10448,221
1549026,221
107971,221
5283321,221
179,221
650,221
439533,221
5280445,221
768,221
8723,221
8129,221
246728,221
637775,221
8857,221
7302,221
14896,221
6251,221
2758,221
853433,221
1183,221
7654,221
12020,221
1889,221
22386,221
6054,221
102611,221
439246,221
79803,221
8094,221
5284639,221
7761,221
444539,221
6568,221
9862,221
15394,221
5282707,221
8186,221
2879,221
802,221
12813,221
18635,221
637542,221
999,221
5365811,221
7945,221
637566,221
6569,221
7711,221
644104,221
9064,221
31284,221
11520,350
244,350
6616,350
7462,350
637563,350
72276,350
643941,350
7459,350
5280598,350
6431015,350
72277,350
7720,350
10393,350
119900,350
5363388,350
329983,350
6654,350
7288,350
81964,350
878,350
7461,350
9016,350
439250,350
4788,350
1110,350
85704,350
5317319,350
8842,350
94579,350
61262,350
7658,350
10819,350
565690,350
1060,350
7772,350
61020,350
27867,350
12613,350
5315892,350
6949,350
89594,350
12844,350
11552,350
784,350
6986,350
7335,350
998,350
323,350
643820,350
62445,350
92116,350
527144,350
5367719,350
72,350
16441,350
5372813,350
10582,350
11527,350
1068,350
8314,350
381152,350
5318042,350
6433214,350
2345,350
6561,350
638278,350
7438,350
92780,350
6989,350
643779,350
5281515,350
445070,350
1549026,350
650,350
261491,350
439533,350
5280445,350
768,350
8857,350
443158,350
5281553,350
6251,350
853433,350
10364,350
11567,350
1183,350
11463,350
7654,350
1130,350
5281929,350
1889,350
440917,350
6054,350
7463,350
8792,350
442355,350
325,350
79803,350
65575,350
6435914,350
220674,350
9862,350
15394,350
2879,350
65064,350
802,350
12813,350
34645,350
7655,350
18818,350
9064,350
17129,350
79023,350
61130,350
13144,350
637511,350
33931,350
638011,350
31260,350
62350,350
247,350
11509,350
31253,350
6590,350
5284507,350
379,350
94060,350
521238,350
7858,350
5352437,350
460,350
62367,350
5284503,350
18554,350
5280435,350
11230,350
454,350
442501,350
27866,350
7284,350
441484,350
5354896,350
8130,350
24473,350
6072,350
6549,350
8452,350
5352626,350
5280863,350
10430,350
8768,350
338,350
7847,350
107,350
11160,350
5281708,350
8051,350
441005,350
7937,350
798,350
5367412,350
439341,350
5280511,350
6988,350
5370602,350
6584,350
13357,350
240,350
5280443,350
6428458,350
3018936,350
439263,350
6050,350
22311,350
61503,350
26447,350
10402,350
7150,350
180,350
6184,350
11128,350
28930,350
527,350
126,350
10448,350
442495,350
8419,350
107971,350
1549778,350
642875,350
8723,350
637775,350
335,350
6987,350
679,350
14896,350
2758,350
7439,350
7476,350
7600,350
16666,350
12306048,350
61362,350
1549018,350
7728,350
62433,350
439246,350
5284639,350
94174,350
444539,350
638014,350
439570,350
107905,350
18635,350
637542,350
999,350
5365811,350
5275520,350
637566,350
1049,350
6569,350
5367681,350
10282,350
644104,350
8363,350
8914,350
6998,350
31289,116
244,116
13144,116
8103,116
6616,116
637511,116
7462,116
637563,116
643941,116
5281167,116
5280598,116
159055,116
33931,116
6432404,116
60968,116
643915,116
7362,116
638011,116
7127,116
10393,116
31260,116
5363388,116
247,116
6654,116
7288,116
878,116
11509,116
64685,116
7461,116
4276,116
31253,116
10659,116
8908,116
4788,116
1110,116
8063,116
5362830,116
7858,116
5373603,116
11449,116
17100,116
5284503,116
4114,116
7778,116
61020,116
11230,116
454,116
442501,116
7284,116
5280343,116
5315892,116
441484,116
8130,116
6949,116
6072,116
89594,116
1549025,116
26049,116
6549,116
8452,116
11552,116
5280863,116
11142,116
784,116
10430,116
6986,116
6560,116
8768,116
338,116
7847,116
107,116
998,116
5281708,116
323,116
7095,116
441005,116
5367719,116
72,116
5352438,116
5317309,116
10582,116
7460,116
798,116
439341,116
5280511,116
5318042,116
8093,116
240,116
5280443,116
5352461,116
2345,116
439263,116
5281168,116
6050,116
6561,116
638278,116
22311,116
8294,116
61503,116
26447,116
6918391,116
6989,116
643779,116
7150,116
180,116
6184,116
11128,116
527,116
445070,116
126,116
173843,116
10448,116
8194,116
61361,116
957,116
1549026,116
107971,116
650,116
439533,116
5280445,116
768,116
8723,116
637775,116
8857,116
5281553,116
642376,116
14896,116
6251,116
2758,116
7439,116
853433,116
16666,116
10364,116
1183,116
11463,116
7654,116
12020,116
1889,116
7794,116
6054,116
7463,116
442355,116
325,116
439246,116
79803,116
5284639,116
519361,116
444539,116
9862,116
15394,116
802,116
111037,116
18635,116
637542,116
332,116
5354833,116
999,116
5365811,116
637566,116
5281654,116
92139,116
6569,116
644104,116
17129,116
61130,118
8500,118
33637,118
14896,118
12366,118
31289,118
7799,118
7795,118
9862,118
10106,118
16617,118
381152,118
5367706,118
454,118
8093,118
13187,118
643820,118
637776,118
5284507,118
107217,118
12613,118
326,118
10819,118
31283,118
61126,118
111037,118
19602,118
170833,118
8419,118
10976,118
14529,118
31265,118
8163,118
16441,118
61362,118
1549025,118
7127,118
8294,118
325,118
10582,118
11468,118
6321405,118
6989,118
6560,118
16255,118
6654,118
7460,118
5362623,118
6998,118
244,222
13144,222
61204,222
637511,222
643941,222
5280598,222
2733294,222
33931,222
7826,222
638011,222
7720,222
8163,222
7127,222
10393,222
31260,222
5363388,222
6321405,222
247,222
6654,222
7288,222
878,222
11509,222
8908,222
4788,222
5366074,222
1110,222
8063,222
7714,222
14529,222
7858,222
31234,222
5284503,222
7895,222
61020,222
10795,222
454,222
7284,222
5280343,222
5315892,222
441484,222
8130,222
6072,222
89594,222
8452,222
11902,222
11552,222
5280863,222
784,222
6986,222
16821,222
8768,222
338,222
519382,222
7847,222
107,222
998,222
5281708,222
323,222
643820,222
441005,222
12180,222
5367719,222
72,222
12278,222
16441,222
12097,222
31291,222
10582,222
798,222
439341,222
11527,222
5280511,222
5318042,222
240,222
5280443,222
1032,222
2345,222
439263,222
6050,222
6561,222
638278,222
7824,222
61137,222
61503,222
26447,222
6989,222
643779,222
8139,222
180,222
7150,222
6184,222
8500,222
11128,222
527,222
445070,222
11124,222
5283345,222
126,222
10448,222
442495,222
702,222
1549026,222
107971,222
5283321,222
12206,222
650,222
439533,222
5280445,222
768,222
8723,222
246728,222
637775,222
8857,222
14896,222
6251,222
853433,222
642793,222
61325,222
637758,222
1183,222
62901,222
7654,222
15606,222
1889,222
35821,222
6054,222
7463,222
5282108,222
325,222
439246,222
79803,222
5284639,222
7710,222
444539,222
9862,222
15394,222
8186,222
638014,222
802,222
18635,222
637542,222
999,222
5365811,222
637566,222
7344,222
6569,222
7711,222
644104,222
31284,222
8091,222
5280511,231
5372954,231
520440,231
244,231
13144,231
5318042,231
23235,231
240,231
5280443,231
637511,231
72276,231
643941,231
5280598,231
2345,231
439263,231
68077,231
6050,231
6561,231
33931,231
638278,231
440936,231
638011,231
72277,231
10393,231
31260,231
61503,231
26447,231
5280804,231
5363388,231
643779,231
247,231
5283316,231
65084,231
6654,231
7150,231
180,231
7288,231
637920,231
6184,231
11509,231
878,231
11128,231
6202,231
527,231
445070,231
126,231
5283345,231
5367706,231
10448,231
6590,231
4788,231
1110,231
8468,231
1549026,231
12178,231
107971,231
7708,231
650,231
7858,231
439533,231
5280445,231
768,231
8723,231
637775,231
5284503,231
8857,231
14896,231
6251,231
61020,231
853433,231
454,231
7284,231
5280343,231
5315892,231
441484,231
1183,231
7654,231
1130,231
8130,231
1889,231
636687,231
6072,231
89594,231
6054,231
102611,231
445154,231
8452,231
11552,231
325,231
5280863,231
439246,231
79803,231
784,231
6986,231
8094,231
5284639,231
8768,231
338,231
444539,231
7847,231
107,231
5281670,231
998,231
5281708,231
323,231
9862,231
15394,231
8051,231
62384,231
802,231
18635,231
637542,231
441005,231
999,231
5365811,231
5367719,231
637566,231
72,231
5281654,231
6569,231
644104,231
1031,231
9064,231
798,231
439341,231
17000,256
31289,256
244,256
13144,256
6616,256
637511,256
7462,256
637563,256
643941,256
10231,256
5281167,256
5280598,256
33166,256
159055,256
33931,256
7362,256
638011,256
31244,256
10393,256
31260,256
5363388,256
247,256
5320250,256
86609,256
6654,256
7288,256
878,256
11509,256
7461,256
4276,256
31253,256
5284507,256
379,256
10659,256
439250,256
4788,256
91457,256
5366074,256
1110,256
8468,256
8063,256
5144,256
14529,256
7858,256
12401,256
1201521,256
17100,256
62367,256
5284503,256
4114,256
61020,256
11230,256
330573,256
454,256
442501,256
8748,256
12389,256
5280343,256
7284,256
5315892,256
441484,256
5018391,256
8130,256
24473,256
62385,256
6072,256
89594,256
14257,256
8222,256
26049,256
6549,256
8452,256
17868,256
11552,256
5280863,256
11142,256
10680,256
784,256
6986,256
443160,256
994,256
8768,256
338,256
8438,256
7847,256
107,256
998,256
5281708,256
323,256
441005,256
11006,256
5367719,256
72,256
12391,256
16724,256
7460,256
798,256
12367,256
439341,256
5280511,256
5318042,256
443167,256
13357,256
240,256
12072,256
5280443,256
2345,256
439263,256
6050,256
6561,256
638278,256
22311,256
586292,256
7438,256
8294,256
61503,256
26447,256
247573,256
5280804,256
6918391,256
6989,256
643779,256
